env_name,seed,problem,n_candidates,method,selected_index,uses_truth,validation_gate_method,selected_true_return,regret_to_candidate_oracle,candidate_oracle_return,regret_to_full_pool_oracle,full_pool_oracle_return,selected_pred_mean,selected_pred_std,sample_over_mean,selected_action_ood_mass,selected_is_cem,calibration_beta
Reacher-v5,0,3,8,validation_gated_bon,0,False,calibrated_pessimistic_bon,-13.622654791020079,0.0,-13.622654791020079,9.693249616300044,-3.929405174720036,-12.4688115953128,0.27267442806925546,0.13300762865576843,0.15714285714285714,0.0,3.9363668020548572
Reacher-v5,0,3,8,cem_mean_mpc,-1,False,,-18.27459401053633,4.651939219516251,-13.622654791020079,14.345188835816295,-3.929405174720036,-19.48555567199719,0.6027441241248049,-0.23305529810897951,0.3142857142857143,1.0,3.9363668020548572
Reacher-v5,0,3,32,random,25,False,,-17.565713986763896,4.3356321151127,-13.230081871651196,13.636308812043861,-3.929405174720036,-30.005886837403875,4.238086373048544,2.132352890903867,0.2571428571428571,0.0,3.9363668020548572
Reacher-v5,0,3,32,oracle,8,True,,-13.230081871651196,0.0,-13.230081871651196,9.30067669693116,-3.929405174720036,-13.85091328326379,0.27601220097840784,0.41018755031291576,0.15714285714285714,0.0,3.9363668020548572
Reacher-v5,0,3,32,mean_bon,20,False,,-14.192868942902715,0.962787071251519,-13.230081871651196,10.263463768182678,-3.929405174720036,-12.417670326343545,0.46801649434861414,0.6029488983232341,0.17142857142857143,0.0,3.9363668020548572
Reacher-v5,0,3,32,posterior_sample_bon,20,False,,-14.192868942902715,0.962787071251519,-13.230081871651196,10.263463768182678,-3.929405174720036,-12.417670326343545,0.46801649434861414,0.6029488983232341,0.17142857142857143,0.0,3.9363668020548572
Reacher-v5,0,3,32,thompson_bon,20,False,,-14.192868942902715,0.962787071251519,-13.230081871651196,10.263463768182678,-3.929405174720036,-12.417670326343545,0.46801649434861414,0.6029488983232341,0.17142857142857143,0.0,3.9363668020548572
Reacher-v5,0,3,32,ucb_bon,11,False,,-26.18932867502454,12.959246803373345,-13.230081871651196,22.259923500304506,-3.929405174720036,-138.49914004658223,176.6591494603145,43.667818985116256,0.5857142857142857,0.0,3.9363668020548572
Reacher-v5,0,3,32,pessimistic_bon,0,False,,-13.622654791020079,0.3925729193688827,-13.230081871651196,9.693249616300044,-3.929405174720036,-12.4688115953128,0.27267442806925546,0.13300762865576843,0.15714285714285714,0.0,3.9363668020548572
Reacher-v5,0,3,32,quantile_bon,0,False,,-13.622654791020079,0.3925729193688827,-13.230081871651196,9.693249616300044,-3.929405174720036,-12.4688115953128,0.27267442806925546,0.13300762865576843,0.15714285714285714,0.0,3.9363668020548572
Reacher-v5,0,3,32,calibrated_pessimistic_bon,0,False,,-13.622654791020079,0.3925729193688827,-13.230081871651196,9.693249616300044,-3.929405174720036,-12.4688115953128,0.27267442806925546,0.13300762865576843,0.15714285714285714,0.0,3.9363668020548572
Reacher-v5,0,3,32,validation_gated_bon,0,False,calibrated_pessimistic_bon,-13.622654791020079,0.3925729193688827,-13.230081871651196,9.693249616300044,-3.929405174720036,-12.4688115953128,0.27267442806925546,0.13300762865576843,0.15714285714285714,0.0,3.9363668020548572
Reacher-v5,0,3,32,cem_mean_mpc,-1,False,,-18.27459401053633,5.044512138885134,-13.230081871651196,14.345188835816295,-3.929405174720036,-19.48555567199719,0.6027441241248049,-0.4083712424767185,0.3142857142857143,1.0,3.9363668020548572
Reacher-v5,0,3,96,random,35,False,,-22.650447848545202,18.721042673825167,-3.929405174720036,18.721042673825167,-3.929405174720036,-39.080043303158334,25.81261737541582,0.3580709690110595,0.5428571428571428,0.0,3.9363668020548572
Reacher-v5,0,3,96,oracle,46,True,,-3.929405174720036,0.0,-3.929405174720036,0.0,-3.929405174720036,-6.536093788599886,0.4633004726858061,0.41272604472570595,0.0,0.0,3.9363668020548572
Reacher-v5,0,3,96,mean_bon,46,False,,-3.929405174720036,0.0,-3.929405174720036,0.0,-3.929405174720036,-6.536093788599886,0.4633004726858061,0.41272604472570595,0.0,0.0,3.9363668020548572
Reacher-v5,0,3,96,posterior_sample_bon,46,False,,-3.929405174720036,0.0,-3.929405174720036,0.0,-3.929405174720036,-6.536093788599886,0.4633004726858061,0.41272604472570595,0.0,0.0,3.9363668020548572
Reacher-v5,0,3,96,thompson_bon,46,False,,-3.929405174720036,0.0,-3.929405174720036,0.0,-3.929405174720036,-6.536093788599886,0.4633004726858061,0.41272604472570595,0.0,0.0,3.9363668020548572
Reacher-v5,0,3,96,ucb_bon,37,False,,-74.12549332212487,70.19608814740484,-3.929405174720036,70.19608814740484,-3.929405174720036,-2488.723446165124,4113.335971536648,2352.7579038517147,1.0,0.0,3.9363668020548572
Reacher-v5,0,3,96,pessimistic_bon,46,False,,-3.929405174720036,0.0,-3.929405174720036,0.0,-3.929405174720036,-6.536093788599886,0.4633004726858061,0.41272604472570595,0.0,0.0,3.9363668020548572
Reacher-v5,0,3,96,quantile_bon,46,False,,-3.929405174720036,0.0,-3.929405174720036,0.0,-3.929405174720036,-6.536093788599886,0.4633004726858061,0.41272604472570595,0.0,0.0,3.9363668020548572
Reacher-v5,0,3,96,calibrated_pessimistic_bon,46,False,,-3.929405174720036,0.0,-3.929405174720036,0.0,-3.929405174720036,-6.536093788599886,0.4633004726858061,0.41272604472570595,0.0,0.0,3.9363668020548572
Reacher-v5,0,3,96,validation_gated_bon,46,False,calibrated_pessimistic_bon,-3.929405174720036,0.0,-3.929405174720036,0.0,-3.929405174720036,-6.536093788599886,0.4633004726858061,0.41272604472570595,0.0,0.0,3.9363668020548572
Reacher-v5,0,3,96,cem_mean_mpc,-1,False,,-18.27459401053633,14.345188835816295,-3.929405174720036,14.345188835816295,-3.929405174720036,-19.48555567199719,0.6027441241248049,-0.7122072648395559,0.3142857142857143,1.0,3.9363668020548572
Reacher-v5,0,4,8,random,2,False,,-20.227907946479615,4.824709608276773,-15.403198338202841,8.380079078974127,-11.847828867505488,-20.71738845949598,0.6531706292378546,-0.5899168373827699,0.3,0.0,3.9363668020548572
Reacher-v5,0,4,8,oracle,6,True,,-15.403198338202841,0.0,-15.403198338202841,3.5553694706973538,-11.847828867505488,-17.297791008470845,2.8878368146284155,0.12966899479160787,0.14285714285714285,0.0,3.9363668020548572
Reacher-v5,0,4,8,mean_bon,3,False,,-17.241128600332942,1.8379302621301008,-15.403198338202841,5.393299732827455,-11.847828867505488,-16.105813910277888,0.40197160547033745,0.5510987623184107,0.18571428571428572,0.0,3.9363668020548572
Reacher-v5,0,4,8,posterior_sample_bon,3,False,,-17.241128600332942,1.8379302621301008,-15.403198338202841,5.393299732827455,-11.847828867505488,-16.105813910277888,0.40197160547033745,0.5510987623184107,0.18571428571428572,0.0,3.9363668020548572
Reacher-v5,0,4,8,thompson_bon,3,False,,-17.241128600332942,1.8379302621301008,-15.403198338202841,5.393299732827455,-11.847828867505488,-16.105813910277888,0.40197160547033745,0.5510987623184107,0.18571428571428572,0.0,3.9363668020548572
Reacher-v5,0,4,8,ucb_bon,6,False,,-15.403198338202841,0.0,-15.403198338202841,3.5553694706973538,-11.847828867505488,-17.297791008470845,2.8878368146284155,0.12966899479160787,0.14285714285714285,0.0,3.9363668020548572
Reacher-v5,0,4,8,pessimistic_bon,3,False,,-17.241128600332942,1.8379302621301008,-15.403198338202841,5.393299732827455,-11.847828867505488,-16.105813910277888,0.40197160547033745,0.5510987623184107,0.18571428571428572,0.0,3.9363668020548572
Reacher-v5,0,4,8,quantile_bon,3,False,,-17.241128600332942,1.8379302621301008,-15.403198338202841,5.393299732827455,-11.847828867505488,-16.105813910277888,0.40197160547033745,0.5510987623184107,0.18571428571428572,0.0,3.9363668020548572
Reacher-v5,0,4,8,calibrated_pessimistic_bon,7,False,,-19.233368218316407,3.8301698801135657,-15.403198338202841,7.3855393508109195,-11.847828867505488,-16.322208897405638,0.2913867220204723,-0.024810134486592972,0.2714285714285714,0.0,3.9363668020548572
Reacher-v5,0,4,8,validation_gated_bon,7,False,calibrated_pessimistic_bon,-19.233368218316407,3.8301698801135657,-15.403198338202841,7.3855393508109195,-11.847828867505488,-16.322208897405638,0.2913867220204723,-0.024810134486592972,0.2714285714285714,0.0,3.9363668020548572
Reacher-v5,0,4,8,cem_mean_mpc,-1,False,,-22.017194630590208,6.613996292387366,-15.403198338202841,10.16936576308472,-11.847828867505488,-23.73151921412459,0.769541320550384,0.06234971564571978,0.34285714285714286,1.0,3.9363668020548572
Reacher-v5,0,4,32,random,30,False,,-24.417006104187255,10.751739440660044,-13.66526666352721,12.569177236681767,-11.847828867505488,-30.55524700938596,2.989840885423611,0.7264544523409349,0.35714285714285715,0.0,3.9363668020548572
Reacher-v5,0,4,32,oracle,10,True,,-13.66526666352721,0.0,-13.66526666352721,1.8174377960217232,-11.847828867505488,-18.791037936726454,3.3452900403078094,1.9740938075076357,0.11428571428571428,0.0,3.9363668020548572
Reacher-v5,0,4,32,mean_bon,13,False,,-13.969272110902404,0.30400544737519297,-13.66526666352721,2.121443243396916,-11.847828867505488,-13.163694897212665,0.2810779013310812,0.024732060167583114,0.1,0.0,3.9363668020548572
Reacher-v5,0,4,32,posterior_sample_bon,13,False,,-13.969272110902404,0.30400544737519297,-13.66526666352721,2.121443243396916,-11.847828867505488,-13.163694897212665,0.2810779013310812,0.024732060167583114,0.1,0.0,3.9363668020548572
Reacher-v5,0,4,32,thompson_bon,13,False,,-13.969272110902404,0.30400544737519297,-13.66526666352721,2.121443243396916,-11.847828867505488,-13.163694897212665,0.2810779013310812,0.024732060167583114,0.1,0.0,3.9363668020548572
Reacher-v5,0,4,32,ucb_bon,12,False,,-75.25799021015534,61.59272354662813,-13.66526666352721,63.41016134264986,-11.847828867505488,-2171.699772573548,3726.4526404322432,2040.3658487456855,1.0,0.0,3.9363668020548572
Reacher-v5,0,4,32,pessimistic_bon,13,False,,-13.969272110902404,0.30400544737519297,-13.66526666352721,2.121443243396916,-11.847828867505488,-13.163694897212665,0.2810779013310812,0.024732060167583114,0.1,0.0,3.9363668020548572
Reacher-v5,0,4,32,quantile_bon,13,False,,-13.969272110902404,0.30400544737519297,-13.66526666352721,2.121443243396916,-11.847828867505488,-13.163694897212665,0.2810779013310812,0.024732060167583114,0.1,0.0,3.9363668020548572
Reacher-v5,0,4,32,calibrated_pessimistic_bon,13,False,,-13.969272110902404,0.30400544737519297,-13.66526666352721,2.121443243396916,-11.847828867505488,-13.163694897212665,0.2810779013310812,0.024732060167583114,0.1,0.0,3.9363668020548572
Reacher-v5,0,4,32,validation_gated_bon,13,False,calibrated_pessimistic_bon,-13.969272110902404,0.30400544737519297,-13.66526666352721,2.121443243396916,-11.847828867505488,-13.163694897212665,0.2810779013310812,0.024732060167583114,0.1,0.0,3.9363668020548572
Reacher-v5,0,4,32,cem_mean_mpc,-1,False,,-22.017194630590208,8.351927967062997,-13.66526666352721,10.16936576308472,-11.847828867505488,-23.73151921412459,0.769541320550384,-0.05298427624036961,0.34285714285714286,1.0,3.9363668020548572
Reacher-v5,0,4,96,random,49,False,,-22.08803823887252,10.240209371367033,-11.847828867505488,10.240209371367033,-11.847828867505488,-50.06575500521704,20.00427763021399,10.266395498219808,0.32857142857142857,0.0,3.9363668020548572
Reacher-v5,0,4,96,oracle,53,True,,-11.847828867505488,0.0,-11.847828867505488,0.0,-11.847828867505488,-10.400759636811854,0.6578454942339631,0.10543607923528775,0.0,0.0,3.9363668020548572
Reacher-v5,0,4,96,mean_bon,53,False,,-11.847828867505488,0.0,-11.847828867505488,0.0,-11.847828867505488,-10.400759636811854,0.6578454942339631,0.10543607923528775,0.0,0.0,3.9363668020548572
Reacher-v5,0,4,96,posterior_sample_bon,53,False,,-11.847828867505488,0.0,-11.847828867505488,0.0,-11.847828867505488,-10.400759636811854,0.6578454942339631,0.10543607923528775,0.0,0.0,3.9363668020548572
Reacher-v5,0,4,96,thompson_bon,53,False,,-11.847828867505488,0.0,-11.847828867505488,0.0,-11.847828867505488,-10.400759636811854,0.6578454942339631,0.10543607923528775,0.0,0.0,3.9363668020548572
Reacher-v5,0,4,96,ucb_bon,12,False,,-75.25799021015534,63.41016134264986,-11.847828867505488,63.41016134264986,-11.847828867505488,-2171.699772573548,3726.4526404322432,2040.3658487456855,1.0,0.0,3.9363668020548572
Reacher-v5,0,4,96,pessimistic_bon,53,False,,-11.847828867505488,0.0,-11.847828867505488,0.0,-11.847828867505488,-10.400759636811854,0.6578454942339631,0.10543607923528775,0.0,0.0,3.9363668020548572
Reacher-v5,0,4,96,quantile_bon,53,False,,-11.847828867505488,0.0,-11.847828867505488,0.0,-11.847828867505488,-10.400759636811854,0.6578454942339631,0.10543607923528775,0.0,0.0,3.9363668020548572
Reacher-v5,0,4,96,calibrated_pessimistic_bon,53,False,,-11.847828867505488,0.0,-11.847828867505488,0.0,-11.847828867505488,-10.400759636811854,0.6578454942339631,0.10543607923528775,0.0,0.0,3.9363668020548572
Reacher-v5,0,4,96,validation_gated_bon,53,False,calibrated_pessimistic_bon,-11.847828867505488,0.0,-11.847828867505488,0.0,-11.847828867505488,-10.400759636811854,0.6578454942339631,0.10543607923528775,0.0,0.0,3.9363668020548572
Reacher-v5,0,4,96,cem_mean_mpc,-1,False,,-22.017194630590208,10.16936576308472,-11.847828867505488,10.16936576308472,-11.847828867505488,-23.73151921412459,0.769541320550384,0.06234971564571978,0.34285714285714286,1.0,3.9363668020548572
Reacher-v5,0,5,8,random,1,False,,-21.55484280304984,9.274237441471968,-12.280605361577873,13.910581046258649,-7.644261756791192,-20.5856724162959,4.641876012892592,2.75769032556191,0.2714285714285714,0.0,3.9363668020548572
Reacher-v5,0,5,8,oracle,3,True,,-12.280605361577873,0.0,-12.280605361577873,4.636343604786681,-7.644261756791192,-15.016203768665864,0.4639164789261279,-1.0055573144450314,0.21428571428571427,0.0,3.9363668020548572
Reacher-v5,0,5,8,mean_bon,3,False,,-12.280605361577873,0.0,-12.280605361577873,4.636343604786681,-7.644261756791192,-15.016203768665864,0.4639164789261279,-1.0055573144450314,0.21428571428571427,0.0,3.9363668020548572
Reacher-v5,0,5,8,posterior_sample_bon,2,False,,-17.55202873427706,5.271423372699186,-12.280605361577873,9.907766977485867,-7.644261756791192,-15.600309594892796,0.5319132793683595,-0.2644570652164031,0.21428571428571427,0.0,3.9363668020548572
Reacher-v5,0,5,8,thompson_bon,2,False,,-17.55202873427706,5.271423372699186,-12.280605361577873,9.907766977485867,-7.644261756791192,-15.600309594892796,0.5319132793683595,-0.2644570652164031,0.21428571428571427,0.0,3.9363668020548572
Reacher-v5,0,5,8,ucb_bon,3,False,,-12.280605361577873,0.0,-12.280605361577873,4.636343604786681,-7.644261756791192,-15.016203768665864,0.4639164789261279,-1.0055573144450314,0.21428571428571427,0.0,3.9363668020548572
Reacher-v5,0,5,8,pessimistic_bon,3,False,,-12.280605361577873,0.0,-12.280605361577873,4.636343604786681,-7.644261756791192,-15.016203768665864,0.4639164789261279,-1.0055573144450314,0.21428571428571427,0.0,3.9363668020548572
Reacher-v5,0,5,8,quantile_bon,3,False,,-12.280605361577873,0.0,-12.280605361577873,4.636343604786681,-7.644261756791192,-15.016203768665864,0.4639164789261279,-1.0055573144450314,0.21428571428571427,0.0,3.9363668020548572
Reacher-v5,0,5,8,calibrated_pessimistic_bon,3,False,,-12.280605361577873,0.0,-12.280605361577873,4.636343604786681,-7.644261756791192,-15.016203768665864,0.4639164789261279,-1.0055573144450314,0.21428571428571427,0.0,3.9363668020548572
Reacher-v5,0,5,8,validation_gated_bon,3,False,calibrated_pessimistic_bon,-12.280605361577873,0.0,-12.280605361577873,4.636343604786681,-7.644261756791192,-15.016203768665864,0.4639164789261279,-1.0055573144450314,0.21428571428571427,0.0,3.9363668020548572
Reacher-v5,0,5,8,cem_mean_mpc,-1,False,,-22.719113500225067,10.438508138647194,-12.280605361577873,15.074851743433875,-7.644261756791192,-23.498855740379216,0.5982808128884035,0.5069331369362864,0.35714285714285715,1.0,3.9363668020548572
Reacher-v5,0,5,32,random,27,False,,-23.033658265900694,11.669695288320685,-11.363962977580009,15.389396509109503,-7.644261756791192,-21.06535525489931,2.2741907441589295,-3.134339566407313,0.3,0.0,3.9363668020548572
Reacher-v5,0,5,32,oracle,17,True,,-11.363962977580009,0.0,-11.363962977580009,3.719701220788817,-7.644261756791192,-13.731611559758635,0.27861723540706457,-0.0697841904903651,0.22857142857142856,0.0,3.9363668020548572
Reacher-v5,0,5,32,mean_bon,24,False,,-14.284734820653973,2.9207718430739646,-11.363962977580009,6.640473063862782,-7.644261756791192,-12.4517006704523,0.20839057940938913,0.12568227988303704,0.14285714285714285,0.0,3.9363668020548572
Reacher-v5,0,5,32,posterior_sample_bon,30,False,,-16.703828447972594,5.339865470392585,-11.363962977580009,9.059566691181402,-7.644261756791192,-27.09193924085164,14.823707236570781,16.096471657172486,0.2714285714285714,0.0,3.9363668020548572
Reacher-v5,0,5,32,thompson_bon,31,False,,-11.549937898283506,0.1859749207034973,-11.363962977580009,3.9056761414923145,-7.644261756791192,-12.833065997943923,0.26247758452013353,0.1824408720845998,0.17142857142857143,0.0,3.9363668020548572
Reacher-v5,0,5,32,ucb_bon,9,False,,-75.86347224419208,64.49950926661208,-11.363962977580009,68.21921048740089,-7.644261756791192,-2235.7340863121185,3854.332288732075,2128.4732042151395,1.0,0.0,3.9363668020548572
Reacher-v5,0,5,32,pessimistic_bon,24,False,,-14.284734820653973,2.9207718430739646,-11.363962977580009,6.640473063862782,-7.644261756791192,-12.4517006704523,0.20839057940938913,0.12568227988303704,0.14285714285714285,0.0,3.9363668020548572
Reacher-v5,0,5,32,quantile_bon,24,False,,-14.284734820653973,2.9207718430739646,-11.363962977580009,6.640473063862782,-7.644261756791192,-12.4517006704523,0.20839057940938913,0.12568227988303704,0.14285714285714285,0.0,3.9363668020548572
Reacher-v5,0,5,32,calibrated_pessimistic_bon,24,False,,-14.284734820653973,2.9207718430739646,-11.363962977580009,6.640473063862782,-7.644261756791192,-12.4517006704523,0.20839057940938913,0.12568227988303704,0.14285714285714285,0.0,3.9363668020548572
Reacher-v5,0,5,32,validation_gated_bon,24,False,calibrated_pessimistic_bon,-14.284734820653973,2.9207718430739646,-11.363962977580009,6.640473063862782,-7.644261756791192,-12.4517006704523,0.20839057940938913,0.12568227988303704,0.14285714285714285,0.0,3.9363668020548572
Reacher-v5,0,5,32,cem_mean_mpc,-1,False,,-22.719113500225067,11.355150522645058,-11.363962977580009,15.074851743433875,-7.644261756791192,-23.498855740379216,0.5982808128884035,0.5069331369362864,0.35714285714285715,1.0,3.9363668020548572
Reacher-v5,0,5,96,random,27,False,,-23.033658265900694,15.389396509109503,-7.644261756791192,15.389396509109503,-7.644261756791192,-21.06535525489931,2.2741907441589295,-3.134339566407313,0.3,0.0,3.9363668020548572
Reacher-v5,0,5,96,oracle,95,True,,-7.644261756791192,0.0,-7.644261756791192,0.0,-7.644261756791192,-8.623718102290363,0.39061222353953173,-0.438778153109622,0.0,0.0,3.9363668020548572
Reacher-v5,0,5,96,mean_bon,95,False,,-7.644261756791192,0.0,-7.644261756791192,0.0,-7.644261756791192,-8.623718102290363,0.39061222353953173,-0.438778153109622,0.0,0.0,3.9363668020548572
Reacher-v5,0,5,96,posterior_sample_bon,95,False,,-7.644261756791192,0.0,-7.644261756791192,0.0,-7.644261756791192,-8.623718102290363,0.39061222353953173,-0.438778153109622,0.0,0.0,3.9363668020548572
Reacher-v5,0,5,96,thompson_bon,95,False,,-7.644261756791192,0.0,-7.644261756791192,0.0,-7.644261756791192,-8.623718102290363,0.39061222353953173,-0.438778153109622,0.0,0.0,3.9363668020548572
Reacher-v5,0,5,96,ucb_bon,9,False,,-75.86347224419208,68.21921048740089,-7.644261756791192,68.21921048740089,-7.644261756791192,-2235.7340863121185,3854.332288732075,2128.4732042151395,1.0,0.0,3.9363668020548572
Reacher-v5,0,5,96,pessimistic_bon,95,False,,-7.644261756791192,0.0,-7.644261756791192,0.0,-7.644261756791192,-8.623718102290363,0.39061222353953173,-0.438778153109622,0.0,0.0,3.9363668020548572
Reacher-v5,0,5,96,quantile_bon,95,False,,-7.644261756791192,0.0,-7.644261756791192,0.0,-7.644261756791192,-8.623718102290363,0.39061222353953173,-0.438778153109622,0.0,0.0,3.9363668020548572
Reacher-v5,0,5,96,calibrated_pessimistic_bon,95,False,,-7.644261756791192,0.0,-7.644261756791192,0.0,-7.644261756791192,-8.623718102290363,0.39061222353953173,-0.438778153109622,0.0,0.0,3.9363668020548572
Reacher-v5,0,5,96,validation_gated_bon,95,False,calibrated_pessimistic_bon,-7.644261756791192,0.0,-7.644261756791192,0.0,-7.644261756791192,-8.623718102290363,0.39061222353953173,-0.438778153109622,0.0,0.0,3.9363668020548572
Reacher-v5,0,5,96,cem_mean_mpc,-1,False,,-22.719113500225067,15.074851743433875,-7.644261756791192,15.074851743433875,-7.644261756791192,-23.498855740379216,0.5982808128884035,0.18081146744372845,0.35714285714285715,1.0,3.9363668020548572
Reacher-v5,1,0,8,random,2,False,,-20.430596437535907,8.55439854708314,-11.876197890452767,10.215525043104792,-10.215071394431115,-18.573780216941994,0.6584722645568808,1.3840586105539536,0.18571428571428572,0.0,1.7857898128367853
Reacher-v5,1,0,8,oracle,7,True,,-11.876197890452767,0.0,-11.876197890452767,1.6611264960216516,-10.215071394431115,-13.780068356878528,1.4280841550187962,-0.07262476495140113,0.08571428571428572,0.0,1.7857898128367853
Reacher-v5,1,0,8,mean_bon,7,False,,-11.876197890452767,0.0,-11.876197890452767,1.6611264960216516,-10.215071394431115,-13.780068356878528,1.4280841550187962,-0.07262476495140113,0.08571428571428572,0.0,1.7857898128367853
Reacher-v5,1,0,8,posterior_sample_bon,7,False,,-11.876197890452767,0.0,-11.876197890452767,1.6611264960216516,-10.215071394431115,-13.780068356878528,1.4280841550187962,-0.07262476495140113,0.08571428571428572,0.0,1.7857898128367853
Reacher-v5,1,0,8,thompson_bon,7,False,,-11.876197890452767,0.0,-11.876197890452767,1.6611264960216516,-10.215071394431115,-13.780068356878528,1.4280841550187962,-0.07262476495140113,0.08571428571428572,0.0,1.7857898128367853
Reacher-v5,1,0,8,ucb_bon,0,False,,-24.51024432929428,12.634046438841514,-11.876197890452767,14.295172934863166,-10.215071394431115,-1687.1983330327046,4071.313559815785,1654.0341402756176,0.34285714285714286,0.0,1.7857898128367853
Reacher-v5,1,0,8,pessimistic_bon,7,False,,-11.876197890452767,0.0,-11.876197890452767,1.6611264960216516,-10.215071394431115,-13.780068356878528,1.4280841550187962,-0.07262476495140113,0.08571428571428572,0.0,1.7857898128367853
Reacher-v5,1,0,8,quantile_bon,7,False,,-11.876197890452767,0.0,-11.876197890452767,1.6611264960216516,-10.215071394431115,-13.780068356878528,1.4280841550187962,-0.07262476495140113,0.08571428571428572,0.0,1.7857898128367853
Reacher-v5,1,0,8,calibrated_pessimistic_bon,7,False,,-11.876197890452767,0.0,-11.876197890452767,1.6611264960216516,-10.215071394431115,-13.780068356878528,1.4280841550187962,-0.07262476495140113,0.08571428571428572,0.0,1.7857898128367853
Reacher-v5,1,0,8,validation_gated_bon,7,False,calibrated_pessimistic_bon,-11.876197890452767,0.0,-11.876197890452767,1.6611264960216516,-10.215071394431115,-13.780068356878528,1.4280841550187962,-0.07262476495140113,0.08571428571428572,0.0,1.7857898128367853
Reacher-v5,1,0,8,cem_mean_mpc,-1,False,,-26.403456069987246,14.52725817953448,-11.876197890452767,16.18838467555613,-10.215071394431115,-25.002114531469438,1.124644697150553,-0.22591403925182973,0.32857142857142857,1.0,1.7857898128367853
Reacher-v5,1,0,32,random,3,False,,-28.320278897386817,16.44408100693405,-11.876197890452767,18.1052075029557,-10.215071394431115,-4702.465966532316,6572.406775696596,4672.452458662289,0.6142857142857143,0.0,1.7857898128367853
Reacher-v5,1,0,32,oracle,7,True,,-11.876197890452767,0.0,-11.876197890452767,1.6611264960216516,-10.215071394431115,-13.780068356878528,1.4280841550187962,-0.07262476495140113,0.08571428571428572,0.0,1.7857898128367853
Reacher-v5,1,0,32,mean_bon,7,False,,-11.876197890452767,0.0,-11.876197890452767,1.6611264960216516,-10.215071394431115,-13.780068356878528,1.4280841550187962,-0.07262476495140113,0.08571428571428572,0.0,1.7857898128367853
Reacher-v5,1,0,32,posterior_sample_bon,7,False,,-11.876197890452767,0.0,-11.876197890452767,1.6611264960216516,-10.215071394431115,-13.780068356878528,1.4280841550187962,-0.07262476495140113,0.08571428571428572,0.0,1.7857898128367853
Reacher-v5,1,0,32,thompson_bon,19,False,,-15.205181623725597,3.32898373327283,-11.876197890452767,4.990110229294482,-10.215071394431115,-15.550510133794935,0.5501998764845979,0.8938049464155906,0.14285714285714285,0.0,1.7857898128367853
Reacher-v5,1,0,32,ucb_bon,17,False,,-75.76264898886996,63.88645109841719,-11.876197890452767,65.54757759443883,-10.215071394431115,-3630.7567752802747,8443.397961287721,3271.251818088753,1.0,0.0,1.7857898128367853
Reacher-v5,1,0,32,pessimistic_bon,7,False,,-11.876197890452767,0.0,-11.876197890452767,1.6611264960216516,-10.215071394431115,-13.780068356878528,1.4280841550187962,-0.07262476495140113,0.08571428571428572,0.0,1.7857898128367853
Reacher-v5,1,0,32,quantile_bon,7,False,,-11.876197890452767,0.0,-11.876197890452767,1.6611264960216516,-10.215071394431115,-13.780068356878528,1.4280841550187962,-0.07262476495140113,0.08571428571428572,0.0,1.7857898128367853
Reacher-v5,1,0,32,calibrated_pessimistic_bon,7,False,,-11.876197890452767,0.0,-11.876197890452767,1.6611264960216516,-10.215071394431115,-13.780068356878528,1.4280841550187962,-0.07262476495140113,0.08571428571428572,0.0,1.7857898128367853
Reacher-v5,1,0,32,validation_gated_bon,7,False,calibrated_pessimistic_bon,-11.876197890452767,0.0,-11.876197890452767,1.6611264960216516,-10.215071394431115,-13.780068356878528,1.4280841550187962,-0.07262476495140113,0.08571428571428572,0.0,1.7857898128367853
Reacher-v5,1,0,32,cem_mean_mpc,-1,False,,-26.403456069987246,14.52725817953448,-11.876197890452767,16.18838467555613,-10.215071394431115,-25.002114531469438,1.124644697150553,-1.558305802250814,0.32857142857142857,1.0,1.7857898128367853
Reacher-v5,1,0,96,random,21,False,,-13.555519012934106,3.3404476185029903,-10.215071394431115,3.3404476185029903,-10.215071394431115,-17.309337981312847,1.9171656568922029,1.105523288141324,0.18571428571428572,0.0,1.7857898128367853
Reacher-v5,1,0,96,oracle,85,True,,-10.215071394431115,0.0,-10.215071394431115,0.0,-10.215071394431115,-8.688959990991664,0.6427960756123671,0.06243726959118412,0.0,0.0,1.7857898128367853
Reacher-v5,1,0,96,mean_bon,85,False,,-10.215071394431115,0.0,-10.215071394431115,0.0,-10.215071394431115,-8.688959990991664,0.6427960756123671,0.06243726959118412,0.0,0.0,1.7857898128367853
Reacher-v5,1,0,96,posterior_sample_bon,85,False,,-10.215071394431115,0.0,-10.215071394431115,0.0,-10.215071394431115,-8.688959990991664,0.6427960756123671,0.06243726959118412,0.0,0.0,1.7857898128367853
Reacher-v5,1,0,96,thompson_bon,85,False,,-10.215071394431115,0.0,-10.215071394431115,0.0,-10.215071394431115,-8.688959990991664,0.6427960756123671,0.06243726959118412,0.0,0.0,1.7857898128367853
Reacher-v5,1,0,96,ucb_bon,17,False,,-75.76264898886996,65.54757759443883,-10.215071394431115,65.54757759443883,-10.215071394431115,-3630.7567752802747,8443.397961287721,3271.251818088753,1.0,0.0,1.7857898128367853
Reacher-v5,1,0,96,pessimistic_bon,85,False,,-10.215071394431115,0.0,-10.215071394431115,0.0,-10.215071394431115,-8.688959990991664,0.6427960756123671,0.06243726959118412,0.0,0.0,1.7857898128367853
